Original prediction,Ground truth,y,Sparsity thresholds,Fidelity to prediction,Fidelity to prediction (logit),Deviation to ground truth,GEF,Accuracy,Remove technique,Explainer
9.400979042053223,9.5,1.2217782735824585,0.001211981771940096,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.0016121527485263298,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.002144168144972869,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.002851248876019341,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.0037906173220366157,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.005037905171317081,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.006692850924284843,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.008886588719087929,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.01179083986420093,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.01562927004740705,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.020691112270087852,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.027346786796182854,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.03606453809916632,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.047425873177566746,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.062135633086429665,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.08101976866530786,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
